Timestamp,LeftHip_pitch,LeftHip_roll,LeftHip_yaw,LeftKnee_flexion,LeftAnkle_pitch,LeftAnkle_roll,RightHip_pitch,RightHip_roll,RightHip_yaw,RightKnee_flexion,RightAnkle_pitch,RightAnkle_roll,LeftShoulder_pitch,LeftShoulder_roll,LeftShoulder_yaw,LeftElbow_flexion,RightShoulder_pitch,RightShoulder_roll,RightShoulder_yaw,RightElbow_flexion,LeftWrist_pronation,RightWrist_pronation,Waist_yaw
466.6666667,12.21705537,-5.010238681,-1.580283302,12.46403211,-0.869623117,-3.986234168,23.9599541,3.269176113,8.263286525,21.37053022,3.846123442,0.498365734,-3.734742033,23.45487257,-45.87179474,17.21349007,18.71298498,5.051520886,-47.54439709,24.62818793,0.012593533,0.031245178,-2.480717299
500,13.13460935,-5.264152352,-1.574839876,13.27986093,-0.66514406,-4.022142406,24.44903162,3.429381125,7.958251312,21.12018732,3.725313442,0.507868525,-3.737411061,23.80277447,-46.06252791,17.50463701,18.94217011,5.384138085,-48.00624136,25.28450068,-0.012951215,-0.031135658,-2.049878843
533.3333333,13.40195244,-5.348465275,-1.444109235,13.64155143,-0.421948377,-4.021030555,24.72016013,3.487808589,8.157764494,21.45178403,3.648330432,0.509303761,-3.574034172,23.78501697,-45.8407562,17.82174813,19.01784976,5.479598098,-47.91507596,25.88166076,0.001741669,0.01524847,-1.592150333
566.6666667,13.6358966,-5.184878674,-0.977853808,14.40760202,0.238845311,-3.935297354,24.97229811,3.659128434,9.542107285,22.24572854,3.737206476,0.507976392,-3.640232396,23.69265214,-45.54890938,18.26668577,18.99378908,5.539238179,-47.59935196,26.66665326,0.013641415,0.004325564,-1.047413985
600,14.56333757,-4.886824392,-0.155103548,16.92838559,1.592695151,-3.976656255,25.62935493,3.996417993,12.90438484,24.30118733,4.015351689,0.299954014,-4.150965692,23.76732965,-45.46169396,18.77770479,18.86743245,5.507029274,-47.08441179,27.59083924,-0.005194688,-0.047174603,-0.307539783
633.3333333,16.71482006,-4.525452993,0.915969258,22.03372143,3.865552211,-4.055163543,27.18356802,5.269680579,18.75318127,28.48076711,4.441031745,-0.127173466,-4.91251788,23.86819765,-45.61203476,19.36521044,18.66322029,5.427313378,-46.55807363,28.66744943,0.013062909,-0.014297964,0.534229228
666.6666667,19.49204091,-4.040787245,1.697145641,28.38796878,6.49559226,-4.297668197,29.49473775,7.143741561,23.75941895,34.61685839,4.553070186,-0.530245885,-5.904563816,23.93144383,-45.84255731,19.8953896,18.26724828,5.430132461,-46.000596,29.71490839,-0.003798123,-0.015578522,1.295835711
700,20.78462075,-3.586711046,1.437435476,31.82549938,7.460518336,-4.549694251,31.12637361,8.4028743,26.49670888,39.29399778,2.710389188,-0.786858515,-7.118705893,23.99246566,-45.93543906,20.2508948,17.47166849,5.59730162,-45.52622527,30.58104077,-0.016943715,0.005499248,1.844155891
733.3333333,20.99527497,-3.090589386,0.306677932,33.16054195,7.400773694,-4.794337062,32.29711957,9.068305672,27.67558067,42.69328253,-0.955194324,-0.86472092,-8.791696307,24.112072,-46.16832806,20.41227785,16.46010802,5.711162244,-44.79542752,31.12899768,-0.032304007,0.021162669,2.158820183
766.6666667,20.78655004,-2.5300911,-0.750807724,33.81292649,7.292760624,-5.108074454,34.72925473,10.50507966,27.82255216,49.27456055,-3.294697321,-0.713257447,-10.8480319,24.33840757,-46.67800029,20.34115995,15.62556256,5.708922342,-43.54224882,31.51817984,-0.021887418,-0.021118766,2.758884539
800,20.23690631,-1.801226867,-0.758606925,33.83469419,7.142429448,-5.464227018,38.47040197,12.93836728,27.32503252,59.23150921,-2.53289626,-0.475092904,-12.65857097,24.33585395,-47.06123781,20.00361275,15.34474195,5.356960659,-41.70641807,31.81993529,0.004775526,0.019389194,3.859258196
833.3333333,20.13364009,-0.628585504,0.535015735,33.99781759,7.171624929,-5.609676032,41.16755878,15.47680946,26.39952979,67.76656669,-0.009796873,-0.014715206,-13.75579252,24.06498854,-47.04191349,19.62334474,15.26065711,4.877806931,-39.87454946,32.05830131,-0.004069742,-0.006128227,5.289127957
866.6666667,21.34141865,0.994023192,2.804214859,35.34173621,7.518252035,-5.387327338,39.78586866,15.92603964,26.64436704,66.68201205,-0.018562063,-0.004613268,-13.55051377,23.43100982,-46.2140805,19.25872734,15.45912853,4.505273098,-38.47635008,32.05836875,-0.021501171,0.00367208,6.582153017
900,23.34454506,2.618017034,5.383717615,37.46454835,7.893369067,-5.105653357,37.40448344,16.30177005,27.27279562,62.97405385,0.028369245,0.027787658,-12.13048277,22.68269954,-44.86633823,19.08719133,16.15431461,4.031837582,-37.18737531,31.92376349,0.002549266,-0.004184414,7.413712892
933.3333333,25.93793776,4.071679734,7.607965367,39.91996062,8.292213593,-4.743064268,35.29577146,17.1166069,27.67680751,58.65519851,0.015368888,-0.017892967,-9.837136225,22.27027475,-43.73164475,19.17347061,17.62919979,3.191044421,-35.58191962,31.70779127,0.001650599,-0.01480056,7.756847818
966.6666667,28.21976443,5.231409717,9.188314807,41.68150481,8.635634222,-4.410234998,33.38317145,18.12729005,27.80825158,53.87051382,0.032764463,-0.00965653,-7.525470306,22.26430455,-43.28092808,19.4247628,19.73500972,2.137640944,-33.64870977,31.45586206,-0.0291437,-0.013521988,7.833603346
1000,29.3336778,6.066497975,10.01850459,41.98199387,8.823070964,-4.169499668,30.71240516,18.89575152,27.7461781,47.73281535,0.003367644,-0.011852098,-5.658261489,22.45713065,-43.37142586,19.96613616,21.66507243,1.11060069,-31.59927196,31.17791668,0.0279609,0.005171069,7.691560618
1033.333333,29.03714617,6.532688944,10.26970886,40.82662162,8.953970394,-3.969844103,27.64268287,19.34917031,27.61071145,41.31943883,0.003604078,-0.004151976,-4.471227386,22.64993073,-43.49203211,20.466282,22.91617367,0.312578573,-29.75089156,30.79114257,0.010192577,0.022005769,7.671161723
1066.666667,28.00409762,6.779646634,10.12812484,39.10806694,8.992585756,-3.812705724,25.79108309,19.97614862,27.23070772,37.03109429,0.009309352,-0.004357045,-3.820855892,22.82653839,-43.66916039,20.95024022,23.626928,-0.147710558,-28.26562365,30.49380194,0.006345195,0.023833762,7.626795243
1100,26.67188675,6.882943562,9.69476116,37.38294001,8.946345637,-3.64139986,26.0200804,21.07704038,26.50803562,35.98063223,-0.014500767,0.000211875,-3.677486686,23.20837938,-44.02407539,21.25042695,23.7362482,-0.163651471,-27.52868753,30.22456727,0.042634794,0.0075433,7.561610789
1133.333333,25.36821847,6.910271935,9.131331025,35.77296415,8.79886153,-3.541293364,27.84826719,22.54709774,25.46985437,37.16990844,0.017724903,0.006652542,-4.020594971,23.99630921,-44.73788026,21.50057441,23.64517078,0.133849211,-27.54442316,30.01104809,0.011306234,-0.015276988,7.578557815
1166.666667,24.23671481,6.900071994,8.260123018,34.65107944,8.757463307,-3.422913664,29.92918121,23.73287848,24.22695843,38.64693368,-0.005132613,-0.030075209,-4.777611678,25.03122735,-45.68506773,21.74018353,23.43806586,0.541041871,-28.02920763,29.7135455,0.008297176,-0.004108838,7.52443251
1200,23.5303862,6.95140408,6.929056418,34.19898875,8.759714074,-3.391606144,31.29267767,24.44450036,23.20545453,39.4556054,0.000953347,0.044805747,-5.563472861,25.89792682,-46.48038512,21.99315355,23.07978205,0.889573455,-28.55738707,29.34903015,-0.004002397,0.006174201,7.337610358
1233.333333,23.214554,7.059467677,5.268040249,34.47300237,8.78894229,-3.315474587,31.68328185,24.55620428,22.48927115,39.15140722,-0.011741404,-0.01766131,-5.826870384,26.24814656,-46.76316598,21.9890347,22.80802199,1.128302177,-28.82442596,28.97858747,0.024636698,0.002171289,6.998207726
1266.666667,23.13420957,7.221867809,3.460738403,34.9402966,8.793956667,-3.259984654,30.95182574,24.03617822,22.0404904,37.68309313,0.009367423,-0.034529584,-5.472164739,26.0113942,-46.36813645,21.89653705,22.62379602,1.103153735,-28.67371127,28.75809956,0.026654544,0.013838442,6.480826187
1300,22.96967409,7.572542832,1.699962954,35.2524566,8.848061023,-3.174198669,28.86952341,22.57131745,21.69625269,35.08951532,0.013706631,0.001716573,-5.001072322,25.45269468,-45.55379413,21.6668226,22.40405184,0.912600368,-28.13582116,28.56609072,-0.001677511,0.005597494,5.691087394
1333.333333,22.80738471,7.897534222,0.035461196,35.2116063,8.86009962,-3.074651307,25.64153978,20.4610713,20.98208298,31.5407492,0.038054325,-0.002601426,-4.908568626,24.8734028,-44.7700356,21.38837315,22.02560933,0.813976967,-27.54351632,28.06789427,0.018349555,0.015089228,4.641549114
1366.666667,22.58189598,8.143275763,-1.584788829,34.8439296,8.865584246,-3.033183956,22.0378524,17.99033655,19.6265492,27.93244016,-0.004815937,0.023037628,-5.325208433,24.43426059,-44.29409836,21.1739385,21.31004921,0.932883095,-27.37570321,27.37825382,0.002875075,-0.01276063,3.426794348
1400,22.47240529,8.241754862,-3.260604601,34.49890348,8.850857092,-2.905595399,19.02584325,15.87525087,17.95884837,25.031162,-0.015020254,-0.004862696,-5.883462676,24.0907343,-44.03687857,20.97900839,20.5670811,1.267160402,-28.24825462,26.63640719,-0.00046103,-0.017682694,2.316999124
1433.333333,21.88420369,8.304301044,-4.645207493,33.80120577,8.793681158,-2.764272124,16.54505839,14.288028,16.81147124,22.34161849,-0.492481624,-0.063988829,-6.493431734,23.89746829,-44.03867456,20.85961308,19.75055589,1.942377692,-30.37401797,26.1951917,-0.006725102,-0.019823368,1.534691461
1466.666667,20.99661028,8.485840589,-5.548703378,32.7801873,8.701445766,-2.682499837,8.380420689,11.16141812,17.932187,6.638277583,-8.175290462,-0.43435632,-6.842005434,23.751645,-44.16378635,20.71790983,19.02971689,2.627793581,-33.06528855,26.10821755,0.037471233,0.000841025,1.020165567
1500,20.50059762,8.576927021,-6.103911473,32.08828559,8.595014239,-2.629830614,5.164222988,9.717377547,18.53380177,0.036891051,-11.81710482,-0.785878612,-6.910179247,23.48779098,-44.06745068,20.55802598,18.47081592,3.171933093,-35.23189283,26.19293542,-0.045020428,0.00309576,0.658932056
1533.333333,20.26293756,8.62971699,-6.520045365,31.77238004,8.507361705,-2.576146181,5.404422008,9.400911826,18.6632262,0.005526178,-12.24453078,-1.080177049,-6.819200128,23.27002146,-44.01636405,20.45779927,18.22004948,3.393197839,-36.15856911,26.27182519,-0.015750622,-0.008918082,0.228772508
1566.666667,20.30823346,8.717474322,-6.944135214,31.68660344,8.447393689,-2.563998715,5.43163933,9.274617174,19.13390312,0.00634775,-12.45998125,-1.043353365,-6.83955872,23.16966062,-44.11807951,20.39019563,18.39559534,3.206944834,-35.75477585,26.37750666,0.010137833,0.027023656,-0.357478162
1600,20.41877925,8.970337465,-7.264544126,31.73387847,8.350370011,-2.592793312,5.575371426,9.05434788,19.99804897,-0.009064576,-12.714536,-0.991497113,-6.927163949,23.17314956,-44.35886546,20.15341325,18.87727181,2.741920505,-34.65723766,26.57325194,0.008130377,0.000405282,-0.857050926
1633.333333,20.70523354,9.273947459,-7.386744825,31.97631285,8.323088832,-2.621664039,8.404091315,9.711265679,20.67835808,5.23014865,-10.40878275,-0.977549994,-6.82599082,22.97795158,-44.44598203,19.72094825,19.5474583,2.235364039,-33.65266394,27.1643679,-0.0139157,-0.018602181,-1.094887943
1666.666667,20.99208823,9.712446641,-7.161258459,31.87950575,8.297452863,-2.637239133,12.92716182,10.9507804,20.85464697,13.80907359,-6.562603604,-1.123558227,-6.532983767,22.57082636,-44.07535122,19.15832729,20.04052758,1.903129066,-33.35862318,27.93840046,0.034056986,0.019975032,-1.040716617
1700,21.08315276,10.20581767,-6.679955821,31.64846754,8.338202568,-2.669088444,15.48278001,11.50802845,21.195193,18.51904491,-4.78329108,-1.306121543,-6.369198784,21.91710373,-43.27320838,18.60452972,20.17619067,1.965142163,-33.90179485,28.56543298,0.022336236,-0.006503225,-0.949943216
1733.333333,21.20336581,10.84492707,-5.992967424,31.86011168,8.398646498,-2.644007112,17.77480237,12.02881378,21.56818228,23.15096754,-3.368937745,-1.594943398,-6.687270226,21.2661924,-42.37371228,18.19358848,19.61122137,2.381344882,-35.23269957,29.08513463,0.022976424,-0.001612924,-0.934592542
1766.666667,21.87370426,11.63518012,-5.132743389,33.24665717,8.549430044,-2.582178696,20.34393562,12.87172714,22.0208099,28.66653898,-2.025196538,-1.810200515,-7.512484786,20.74986595,-41.70609537,17.88254072,18.58405996,2.933770081,-36.85174,29.47593,0.025580561,0.01793995,-1.075119193
1800,23.28922058,12.39869996,-4.231111378,35.80646583,8.785582687,-2.528246766,23.33230445,13.86148477,22.29478475,34.82902778,-1.001459355,-1.948503999,-8.450826905,20.28816168,-41.35616606,17.43941723,17.60882082,3.398577255,-38.49545352,29.92199429,-0.007693845,0.004775577,-1.086795845
1833.333333,25.31114132,13.1334433,-3.612398288,38.74748099,8.936354208,-2.446294041,26.49520699,14.74233916,22.20081633,40.51798101,-0.296360678,-2.014928785,-9.033979929,19.87020901,-41.15128503,16.80479071,17.08092752,3.595138399,-39.7906325,30.41784822,-0.016884726,-0.003624697,-0.84231494
1866.666667,27.20979383,13.70397776,-3.391797352,41.11763642,9.042856436,-2.42212423,29.31953086,15.50555418,21.96132373,44.95939565,0.140545146,-2.138490549,-9.090116977,19.66719797,-41.11112245,16.20542565,17.22152367,3.472872524,-40.2764114,30.97712859,0.011794244,-0.025089951,-0.630309365
1900,28.6656404,13.89341775,-3.700861569,42.65746104,9.071445964,-2.376444706,31.50409275,16.14239335,21.8419706,48.3690034,0.166395705,-2.189307582,-9.250328492,19.65157885,-41.27841867,15.98360603,17.48494339,3.308848398,-40.16243741,31.54739186,-0.004774489,-0.010336724,-0.586037774
1933.333333,29.38864372,13.85543008,-4.19434135,43.68020794,9.008655693,-2.416492849,33.09415305,16.93385873,21.88103345,51.29437327,-0.31382978,-2.383492577,-9.795106812,19.66943058,-41.77058262,16.00336484,17.26523717,3.432396546,-39.90887287,31.97752965,0.020364085,0.013519817,-1.024082163
1966.666667,29.6690855,13.63923079,-4.823396105,44.33403957,9.004105789,-2.454536915,34.41763031,17.83860963,21.99196153,54.36728572,-1.046877651,-2.539473802,-10.45406183,19.41295134,-42.29444658,16.12502146,16.31640693,3.957664713,-39.94114274,32.2849201,0.028386857,-0.020530795,-1.587040608
2000,29.77900168,13.5882093,-5.405785776,44.88517115,8.994130894,-2.450991464,35.66366362,18.69135621,21.96871981,57.44436005,-2.009150597,-2.652293398,-10.60553276,18.68799668,-42.35818273,16.13844902,15.11786125,4.575514446,-40.4721801,32.46286506,-0.011116338,-0.008071935,-2.351980535
2033.333333,29.6470188,13.81892016,-5.975712449,45.17428789,8.891559265,-2.425509931,36.77543363,19.1176645,21.92191179,60.29760445,-3.172809664,-2.728419392,-10.37205066,17.78229042,-42.09779392,16.00641124,13.91748978,5.28526885,-41.30199544,32.77956326,0.006444158,0.017640176,-2.817583707
2066.666667,29.05720987,14.30145929,-6.602358866,45.03194345,8.692440817,-2.45884453,37.45552385,19.18074988,21.95228419,62.56114736,-4.636799336,-2.702024462,-10.43199948,17.26590062,-42.2119702,15.97976585,12.94985918,5.89078411,-42.37839875,33.27270027,0.024847152,-0.047843899,-2.988988741
2100,28.07313299,14.9083631,-7.390025822,44.2203451,8.365969346,-2.430117472,37.72908687,18.75233709,21.93781686,64.21829105,-6.225940548,-2.562928206,-11.26632452,17.44871936,-43.25627631,16.00738984,12.27984517,6.274304943,-43.41981976,33.96762739,-0.012080929,-0.044585721,-2.7721163
2133.333333,26.98575442,15.56368999,-8.110919251,43.48012994,8.015371186,-2.400255409,37.94373408,18.19946273,21.80313427,65.6995092,-7.678115883,-2.424202965,-12.67684187,18.26772594,-44.79921325,16.21571085,12.0946632,6.298159204,-43.92638943,34.68440661,-0.007180671,-0.05390218,-2.37341856
2166.666667,26.29707497,16.12513033,-8.5292288,43.2434405,7.663591021,-2.344544036,38.46137463,17.79793192,21.48049112,67.49776938,-8.750446839,-2.231739329,-14.06575069,19.13047836,-46.18130381,16.4255674,12.3464426,5.985586002,-43.77433313,35.38519044,-0.00202618,0.014116314,-2.011562999
2200,26.09453621,16.50847709,-8.79535676,43.44161713,7.385645058,-2.337088358,39.37827833,17.64258831,20.93621634,69.59481729,-9.308268894,-2.05848076,-14.92298982,19.67037926,-46.96452267,16.67907288,12.85735248,5.483890145,-43.07006981,36.08956204,-0.000981977,-0.002328463,-1.687243576
2233.333333,26.15684214,16.59217702,-8.886048311,43.70132423,7.245299187,-2.359224835,40.52349712,17.65619353,20.24271777,71.44947029,-9.554192401,-1.964227168,-15.21207495,19.80903398,-47.3032679,16.71860394,13.25285438,5.087474051,-42.29513694,36.48908011,0.036128779,0.008591099,-1.591301497
2266.666667,26.27519664,16.5123445,-8.970969486,43.77685049,7.134314984,-2.376043945,41.62034653,17.64292586,19.52605333,72.85463665,-9.433841052,-1.898984218,-15.12550153,19.6101204,-47.3356363,16.59409101,13.46623263,4.824415103,-41.80040635,36.72850373,-0.012536789,-0.01362431,-1.360891167
2300,26.40363143,16.3598083,-8.984342606,43.7686384,7.067233066,-2.328339189,42.56256038,17.56667993,18.80998981,73.83991788,-8.967175153,-1.91371982,-14.62884281,19.05955531,-46.98371092,16.35440775,13.53218559,4.777100815,-41.54821635,36.78947922,-0.018956556,-0.009570538,-1.019540626
2333.333333,26.22159073,16.33913885,-8.837259177,43.67751435,7.020337473,-2.250876639,43.15602935,17.28728197,18.07276463,74.6809387,-8.084507782,-1.927459025,-13.86735268,18.35126455,-46.29185954,16.00811872,13.63678492,4.583520587,-41.34815661,36.87825892,-0.009795567,-0.039423084,-0.691724088
2366.666667,25.73382809,16.43726339,-8.380407678,43.37810257,7.088064794,-2.114023637,43.46974111,16.8477758,17.2918114,75.37166878,-6.270858476,-1.935855893,-12.85252993,17.44669148,-45.13258798,15.71374239,13.72376411,4.42241568,-41.27768311,36.9318888,0.021440547,-0.016733333,-0.301385268
2400,25.01068199,16.65279245,-7.646586168,42.83540887,7.2551401,-1.890896436,43.5418782,16.29898688,16.51625573,75.82356891,-3.318928236,-2.076248384,-11.47968641,16.31618177,-43.42764797,15.52168265,13.8909014,4.258001663,-41.18479579,37.00602161,-0.01732263,0.009041941,0.155164801
2433.333333,24.07489386,16.88063907,-6.492019714,41.67325788,7.114848573,-1.606478084,43.33496088,15.76209574,15.91022482,75.7346087,0.491098974,-2.144180698,-9.57105947,15.06781577,-41.13598582,15.39137214,14.11910758,4.05139553,-41.25591062,36.90208123,-0.031262548,0.001401224,0.604635531
2466.666667,19.91051912,16.87121553,-4.261456228,33.94403376,3.403736734,-1.625356245,41.14375953,14.95619539,16.09994764,71.50555929,2.531797517,-2.178690322,-7.489715309,13.73312592,-38.3866321,15.24957137,14.28415617,3.878585437,-41.33176405,36.57940754,0.005075684,0.027393406,0.709470548
2500,11.46041747,16.48611685,-1.138405088,17.3613424,-4.688927663,-1.857011228,37.57507919,13.98627621,16.88322067,64.36838708,2.516205508,-1.983885148,-5.626418371,12.53437575,-35.74863402,15.1678338,14.30554122,3.801188105,-41.36474096,36.08253199,-0.001588001,-0.006893416,0.415333614
2533.333333,2.560697025,15.77755203,1.459582804,-0.031097553,-13.12341391,-1.786258931,34.45399947,13.42541716,17.68370772,58.50192682,2.643956335,-1.614730774,-4.098320256,11.62844738,-33.57628179,15.22034794,14.15111427,3.826931725,-41.31903299,35.28889708,0.010389343,0.000796996,-0.316399027
2566.666667,3.994337639,15.6566975,0.783791188,-0.001737344,-14.28308674,-1.1205767,31.27460965,13.04317896,18.55791318,53.47366469,3.359481939,-0.900893741,-2.902154172,11.05755992,-32.18469351,15.46117295,14.07448523,3.855245683,-41.12994275,34.24867511,-0.027077083,0.014784874,-1.437565451
2600,14.03724267,15.0969127,-2.439020527,17.52350714,-6.743034514,-0.403404775,27.79406769,12.93091544,19.55448926,48.98998898,4.453704931,0.113477816,-1.962500719,10.85081987,-31.7069475,15.86624792,14.33464963,3.753562006,-40.7076425,32.96580142,-0.019650992,-0.000812255,-2.886051377
2633.333333,19.9631006,13.81310835,-4.291515393,29.63304918,-1.065896051,0.000884303,24.59281523,12.80693049,20.78781878,45.15895992,5.458147122,0.910182608,-1.270229804,11.01954756,-32.36913629,16.17880572,14.79857828,3.626462201,-39.97484317,31.45782216,0.015462298,0.029987648,-4.489585975
2666.666667,17.89508798,12.80979926,-3.162916601,29.58631694,0.020619063,0.010068076,22.67465851,12.60368623,22.12725059,42.41149721,5.840251543,0.820273383,-1.103844131,11.37183616,-33.96554187,16.37930375,15.3405379,3.354819864,-39.04756449,30.01704931,-0.012297411,-0.004722628,-5.898322607
2700,15.3917524,12.10093716,-0.907801724,28.31488877,-0.009355875,0.022948393,21.89711273,12.69303684,23.20427415,40.92895841,5.940308393,0.636186663,-1.450378425,12.01758461,-36.17082323,16.7151052,15.59760874,3.14653755,-37.99355793,28.86479889,-0.033459824,-0.022905927,-7.104358011
2733.333333,14.92950979,11.34532495,1.558054967,29.68636627,-0.005001228,0.018470829,21.95949356,13.02669064,23.71066541,40.79234861,5.77455188,0.418127716,-2.437504462,12.76828766,-38.48498171,17.12263662,15.55495289,3.017297968,-36.82937168,28.13608427,0.022797327,-0.032063353,-8.310015708
2766.666667,17.07304423,10.23474949,3.11809014,34.23507824,-0.015038612,0.022962231,22.37673308,13.11797565,23.65126221,41.51301471,5.717572949,0.278460913,-3.643425145,13.41550392,-40.11979712,17.60242575,15.2585121,2.94382703,-35.78824876,27.64510849,0.005976626,0.002723049,-9.415349529
2800,21.32125006,8.759995783,3.461836139,41.4361651,0.003005002,-0.003021428,22.15581438,12.29165273,22.84208572,41.81914545,5.956496808,0.21971273,-4.369533174,13.47837215,-40.52448757,17.98516599,14.82792235,2.901720384,-34.96155202,27.44103772,-0.004242037,0.016264134,-10.27170268
2833.333333,26.03117193,7.014485948,3.216752086,49.04916981,-0.010931562,-0.005834879,20.85406486,10.3464954,21.20532681,41.21410618,6.466292176,0.148205038,-4.419765002,12.9775617,-39.90084089,18.09744094,14.41846266,2.8396612,-34.66596938,27.24513098,-0.005114142,-0.023828974,-10.54346525
2866.666667,29.46422905,5.40296732,3.134676604,54.46761996,0.007990265,0.017441662,18.99348142,7.921899535,18.9263795,39.91587608,7.022000664,0.073629484,-4.035822334,12.38811392,-39.2818176,17.83857265,14.3473648,2.715333563,-34.7317765,26.96594429,-0.008957687,-0.035293859,-10.30408683
2900,31.26485697,4.164256943,3.304402679,56.8893966,-0.003455472,-0.008829674,17.26488458,5.53276696,16.78004567,38.43751368,7.402547649,0.028360609,-3.519511414,11.96951744,-39.19146588,17.32070794,14.67300171,2.319044205,-34.88030295,26.58884035,0.00164317,-0.00666414,-9.541464326
2933.333333,31.73214318,3.29920367,3.514879245,56.84192379,-0.011562005,-0.041491798,16.20142555,3.532929198,15.02038781,36.9179197,7.565897208,-0.036942826,-2.881754901,11.82058839,-39.46418044,16.68444434,15.56982622,1.584985329,-34.34164134,26.10248831,0.010318874,-0.00519325,-8.585852377
2966.666667,31.24878424,2.717313359,3.387720997,54.79153197,0.026814612,-0.031864362,15.69903632,1.809695329,13.74511326,35.70246134,7.583712646,-0.051690174,-2.082672391,11.89109881,-39.6960177,16.06779119,16.90779361,0.500951765,-33.07273436,25.55466352,-0.001347777,-0.000386043,-7.838430136
3000,29.70424858,2.167459605,2.891397726,50.95608897,0.001321738,0.008482147,15.88119264,0.349592685,12.63372446,34.82549106,7.527391016,-0.07911043,-1.50545857,12.07791929,-40.23038939,15.40156222,18.35822378,-0.537612983,-31.80797016,25.05981534,0.003355712,-0.001523355,-7.254570059
3033.333333,27.67240281,1.744461173,2.23354991,46.02771107,0.008429704,-0.006547156,16.55082168,-0.607047185,11.86209646,34.36736691,7.290819989,-0.042232525,-1.31388988,12.53009424,-41.39007152,14.74508576,19.67007248,-1.253402998,-31.47028556,24.5843544,-0.02164392,-0.004429882,-6.985662423
3066.666667,24.84002398,1.16742437,1.704757394,40.66155686,0.315842326,-0.363113447,17.16590422,-1.066994002,11.37591105,33.92382686,7.099590061,0.044566492,-1.524643005,13.0999463,-42.9145582,14.21020446,20.63966069,-1.542141037,-32.11723504,24.18691435,-0.017101532,-0.004496943,-6.85386304
3100,21.7984954,0.336104454,1.458333859,36.29508609,1.199567488,-1.128383442,17.61009053,-1.326551152,11.2389005,33.21425795,6.9241032,0.051610097,-1.84103632,13.62268045,-44.06102836,13.84175857,21.11774135,-1.528304948,-33.00811497,23.90736915,-0.009933161,-0.034592658,-6.697038387
3133.333333,19.27526067,-0.340229685,1.344899129,33.19221716,2.200993648,-1.983823349,17.70227318,-1.619062245,11.28276157,32.32091851,6.805330402,-0.033807721,-2.078422013,13.90871939,-44.4846507,13.73064,21.2635089,-1.457217802,-33.54841749,23.70486839,-0.014060741,-0.008227171,-6.416107638
3166.666667,17.64974881,-0.471328284,1.273447067,31.55289996,3.368883352,-2.501377995,16.97728642,-2.131958836,11.14532432,31.14986491,6.938039723,-0.015719556,-2.11928373,13.89815492,-44.0605134,13.87074072,20.95083247,-1.35176505,-33.43618796,23.71487229,-0.013375201,0.016597693,-5.974707181
3200,16.1126484,0.009009913,1.211361987,30.40236901,4.475592937,-2.513195406,15.50616835,-2.897865174,10.57171328,29.83439935,7.14221967,0.032452349,-1.989448678,13.54651838,-42.7169051,14.30890202,20.27553704,-1.074228409,-32.85463811,23.98379564,0.003750521,-0.022026262,-5.49603737
3233.333333,13.97709578,0.469967973,1.131035105,29.23403868,5.739391513,-2.519595132,13.56620862,-3.613168405,9.906582479,28.70464125,7.456923007,0.107649961,-1.829574571,13.12827334,-41.40289569,14.91865505,19.58107979,-0.786739761,-32.32316942,24.55381415,-0.059014642,0.006345425,-5.114344045
3266.666667,12.07548364,0.727462664,0.974738435,28.06686,6.779844195,-2.476323419,11.9280041,-4.088220299,9.306631055,27.88002101,7.697993655,0.116068413,-1.861486303,13.01805538,-41.14405305,15.39301455,19.04244352,-0.4173161,-32.36670884,24.85454546,-0.028880251,-0.025706164,-4.674226371
3300,11.01895402,0.882898329,1.465549872,27.21826564,7.388748059,-2.435497847,11.04699833,-4.250353145,8.748637279,27.30159133,7.928303881,0.192868184,-2.097126037,13.43914344,-42.2137904,15.54425745,18.8842896,-0.103033091,-32.94462613,24.8792205,0.011217144,-0.003779152,-4.244024638
3333.333333,10.79809907,0.882473445,1.894863493,26.88883083,7.593664486,-2.439452573,10.81133541,-4.341514173,8.381259424,26.90428454,8.018169551,0.19833642,-2.74618243,14.14244499,-44.1485438,15.65530759,18.81592461,0.156321008,-33.79189254,24.52975335,-0.013635946,-0.013481829,-3.841139078
3366.666667,10.97193657,0.800971678,1.67311183,27.00242512,7.695975344,-2.442357393,10.90714369,-4.292578339,8.244758939,26.76572451,7.939449188,0.269837563,-3.626365354,14.88119135,-46.03825143,15.79950756,18.62151288,0.338622638,-34.62344171,24.0150132,0.039764823,-0.023447962,-3.434250089
3400,11.46383712,0.592112055,1.232609531,27.21740324,7.624047553,-2.464200239,11.23101698,-4.15270717,8.368835699,26.66310515,7.830208714,0.294148689,-4.33472456,15.52322903,-47.50476217,15.95260391,18.41205208,0.532072046,-35.44412541,23.71491879,0.00415562,-0.002076094,-3.08817402
3433.333333,11.99394345,0.30558183,0.847408211,27.30700177,7.467391346,-2.465816875,11.60496533,-3.913400939,8.479124778,26.44775572,7.692581133,0.294396534,-4.532287769,15.9195831,-48.23743273,16.13336436,18.49611284,0.622534383,-36.10874813,23.49898963,0.019009051,-0.001251395,-2.832862385
3466.666667,12.44617866,0.103571726,0.742352628,27.09330622,7.309571717,-2.468768369,11.99089792,-3.721702735,8.458828583,26.07603472,7.557973121,0.326169878,-4.26193286,16.09787404,-48.46698632,16.1787754,18.89033,0.613578761,-36.48528093,23.53575722,0.006454487,0.001424013,-2.701238579
